Week,fromDist,toDist,fromReg,toReg,IDPPop
143,68,12,2,8,71
143,68,36,2,7,5
143,68,38,2,13,5
143,68,43,2,18,9
143,69,6,2,5,170
143,69,36,2,7,3
143,70,2,10,10,98
143,70,16,10,4,68
143,73,6,2,5,36
143,74,74,1,1,66
144,2,9,10,3,735
144,3,51,9,9,31
144,4,64,7,11,9
144,5,9,9,3,8
144,6,6,5,5,758
144,6,9,5,3,114
144,6,43,5,18,5
144,6,61,5,4,7
144,7,7,1,1,197
144,8,2,12,10,15
144,8,9,12,3,146
144,9,38,3,13,6
144,9,61,3,4,26
144,12,38,8,13,35
144,12,61,8,4,12
144,13,9,7,3,15
144,13,13,7,7,10
144,15,15,1,1,190
144,16,38,4,13,40
144,16,61,4,4,8
144,17,3,11,9,11
144,18,9,8,3,44
144,18,18,8,8,2520
144,18,38,8,13,4
144,18,46,8,8,3480
144,19,19,17,17,203
144,19,27,17,16,16
144,20,43,14,18,7
144,21,43,17,18,7
144,22,6,5,5,161
144,22,22,5,5,8
144,24,9,6,3,14
144,24,34,6,6,10
144,27,27,16,16,54
144,27,61,16,4,7
144,28,28,15,15,53
144,28,33,15,15,11
144,28,43,15,18,4
144,29,6,2,5,16
144,33,33,15,15,79
144,35,6,5,5,89
144,35,9,5,3,25
144,35,36,5,7,108
144,35,64,5,11,27
144,37,61,14,14,71
144,38,43,13,18,5
144,40,40,7,7,32
144,40,64,7,11,54
144,41,38,14,13,16
144,41,61,14,4,5
144,42,42,18,18,4
144,42,43,18,18,10
144,43,38,18,13,13
144,44,38,13,13,12
144,45,61,4,4,5
144,46,9,8,3,13
144,47,47,9,9,192
144,47,51,9,9,97
144,48,48,13,13,309
144,49,3,11,9,34
144,50,43,12,18,5
144,51,51,9,9,17
144,52,9,10,3,174
144,53,43,16,18,5
144,53,53,16,16,26
144,54,54,15,15,9
144,56,56,7,7,4
144,57,9,10,3,4783
144,57,57,10,10,22
144,58,19,17,17,36
144,58,58,17,17,56
144,60,3,5,9,11
144,60,6,5,5,192
144,60,9,5,3,12
144,61,38,4,13,5
144,61,61,4,4,180
144,61,61,14,14,180
144,62,9,10,3,2045
144,62,43,10,18,5
144,64,3,11,9,24
144,65,38,10,13,7
144,65,49,10,11,40
144,67,53,16,16,22
144,67,61,16,4,14
144,68,68,2,2,800
144,69,6,2,5,17
144,71,9,13,3,14
144,71,38,13,13,30
144,72,53,16,16,23
144,73,6,2,5,5
144,73,36,2,7,12
144,73,73,2,2,569
145,2,9,10,3,744
145,2,61,10,4,7
145,3,51,9,9,24
145,4,64,7,11,19
145,5,51,9,9,19
145,6,6,5,5,311
145,6,61,5,4,7
145,8,38,12,13,6
145,9,9,3,3,7
145,9,38,3,13,9
145,9,61,3,4,4
145,10,61,4,4,27
145,10,61,4,14,27
145,11,9,10,3,168
145,12,43,8,18,7
145,13,13,7,7,4
145,15,43,1,18,11
145,16,38,4,13,37
145,16,61,4,4,12
145,18,9,8,3,51
145,18,18,8,8,1080
145,18,43,8,18,12
145,19,19,17,17,218
145,19,27,17,16,22
145,21,21,17,17,22
145,22,6,5,5,58
145,24,43,6,18,5
145,26,10,4,4,10
145,27,19,16,17,6
145,27,27,16,16,16
145,27,43,16,18,5
145,28,28,15,15,41
145,28,33,15,15,10
145,30,61,6,4,6
145,33,28,15,15,4
145,33,33,15,15,46
145,34,43,6,18,6
145,35,6,5,5,76
145,35,36,5,7,8
145,35,64,5,11,53
145,38,38,13,13,22
145,38,43,13,18,13
145,38,44,13,13,4
145,38,61,13,4,5
145,39,39,13,13,6
145,40,17,7,11,42
145,40,40,7,7,64
145,40,64,7,11,37
145,43,38,18,13,10
145,44,38,13,13,76
145,45,10,4,4,4
145,45,61,4,4,8
145,46,46,8,8,894
145,46,61,8,4,4
145,47,3,9,9,13
145,47,47,9,9,121
145,47,51,9,9,171
145,48,48,13,13,498
145,49,3,11,9,11
145,49,38,11,13,5
145,50,9,12,3,150
145,51,51,9,9,4
145,52,9,10,3,14
145,53,53,16,16,9
145,54,16,15,4,35
145,54,54,15,15,56
145,55,55,1,1,94
145,56,36,7,7,4
145,56,43,7,18,11
145,57,9,10,3,485
145,58,19,17,17,43
145,58,58,17,17,87
145,59,59,4,4,84
145,59,61,4,4,7
145,60,6,5,5,198
145,60,36,5,7,7
145,61,38,4,13,6
145,61,43,4,18,4
145,61,61,4,4,72
145,62,9,10,3,1040
145,64,3,11,9,54
145,64,38,11,13,7
145,64,43,11,18,10
145,67,53,16,16,24
145,69,36,2,7,6
145,70,9,10,3,29
145,71,9,13,3,6
145,71,34,13,6,16
145,72,53,16,16,14
145,73,36,2,7,11
145,73,73,2,2,200
145,74,43,1,18,5
146,2,2,10,10,53
146,2,9,10,3,251
146,3,3,9,9,8
146,3,51,9,9,4
146,3,61,9,4,7
146,4,17,7,11,58
146,4,43,7,18,8
146,4,64,7,11,164
146,5,51,9,9,13
146,6,6,5,5,673
146,6,61,5,4,10
146,7,7,1,1,13
146,7,55,1,1,25
146,8,8,12,12,775
146,8,9,12,3,7
146,9,2,3,10,12
146,9,9,3,3,2
146,9,15,3,1,9
146,9,16,3,4,105
146,9,38,3,13,10
146,9,43,3,18,5
146,9,61,3,4,30
146,10,61,4,4,10
146,12,61,8,4,4
146,13,13,7,7,8
146,14,38,18,13,11
146,14,43,18,18,6
146,15,15,1,1,96
146,15,61,1,4,5
146,16,38,4,13,46
146,16,43,4,18,6
146,17,43,11,18,18
146,18,9,8,3,29
146,18,61,8,4,6
146,19,19,17,17,179
146,19,27,17,16,13
146,20,38,14,13,7
146,20,43,14,18,7
146,21,21,17,17,29
146,22,6,5,5,42
146,23,23,6,6,550
146,26,10,4,4,15
146,26,26,4,4,11
146,26,61,4,4,9
146,27,27,16,16,76
146,28,28,15,15,13
146,28,33,15,15,10
146,29,29,2,2,258
146,33,33,15,15,43
146,34,34,6,6,730
146,34,43,6,18,5
146,35,6,5,5,140
146,35,56,5,7,22
146,35,64,5,11,39
146,38,15,13,1,11
146,38,38,13,13,142
146,38,43,13,18,6
146,38,48,13,13,345
146,39,39,13,13,76
146,39,43,13,18,7
146,40,4,7,7,229
146,40,40,7,7,28
146,40,64,7,11,30
146,41,38,14,13,9
146,41,41,14,14,55
146,41,61,14,4,4
146,42,42,18,18,17
146,43,38,18,13,32
146,43,43,18,18,6
146,45,61,4,4,5
146,46,61,8,4,5
146,47,38,9,13,6
146,47,47,9,9,286
146,47,51,9,9,263
146,48,38,13,13,210
146,48,48,13,13,722
146,49,3,11,9,17
146,49,43,11,18,6
146,49,51,11,9,20
146,51,38,9,13,6
146,51,51,9,9,37
146,52,9,10,3,246
146,53,19,16,17,7
146,54,16,15,4,45
146,55,55,1,1,33
146,56,56,7,7,19
146,57,9,10,3,567
146,58,19,17,17,33
146,58,58,17,17,204
146,59,10,4,4,2
146,59,45,4,4,11
146,59,59,4,4,73
146,59,61,4,4,2
146,60,3,5,9,23
146,60,6,5,5,120
146,61,10,4,4,13
146,61,41,14,14,55
146,61,61,4,4,432
146,61,61,14,4,432
146,62,2,10,10,41
146,62,9,10,3,97
146,63,6,2,5,14
146,63,63,2,2,300
146,64,3,11,9,44
146,64,6,11,5,35
146,65,57,10,10,122
146,66,19,17,17,5
146,67,53,16,16,16
146,67,61,16,4,23
146,68,68,2,2,300
146,69,56,2,7,15
146,69,69,2,2,500
146,70,2,10,10,80
146,71,9,13,3,21
146,73,73,2,2,100
147,2,9,10,3,175
147,3,51,9,9,20
147,4,64,7,11,11
147,6,6,5,5,583
147,8,9,12,3,31
147,9,9,3,3,3384
147,9,38,3,13,5
147,9,61,3,4,2
147,10,61,4,4,22
147,12,43,8,18,7
147,12,61,8,4,4
147,13,13,7,7,11
147,15,15,1,1,93
147,16,16,4,4,12
147,16,38,4,13,25
147,17,38,11,13,4
147,17,51,11,9,6
147,18,9,8,3,25
147,19,19,17,17,90
147,21,21,17,17,256
147,21,53,17,16,15012
147,22,6,5,5,9
147,24,43,6,18,7
147,26,26,4,4,287
147,26,45,4,4,2
147,27,27,16,16,13
147,28,28,15,15,18
147,28,33,15,15,12
147,29,43,2,18,6
147,29,63,2,2,7
147,31,43,6,18,7
147,32,40,7,7,6
147,33,33,15,15,32
147,35,6,5,5,32
147,35,64,5,11,17
147,37,10,14,4,8
147,38,38,13,13,160
147,38,48,13,13,246
147,39,39,13,13,98
147,40,40,7,7,140
147,41,41,14,14,66
147,43,38,18,13,5
147,46,9,8,3,15
147,47,3,9,9,5
147,47,47,9,9,100
147,47,51,9,9,223
147,48,48,13,13,391
147,49,51,11,9,22
147,50,9,12,3,38
147,50,61,12,4,4
147,51,3,9,9,10
147,51,43,9,18,6
147,51,51,9,9,31
147,52,57,10,10,85
147,53,43,16,18,12
147,53,53,16,16,49
147,55,55,1,1,73
147,56,56,7,7,50
147,57,9,10,3,402
147,57,61,10,4,14
147,58,19,17,17,53
147,58,58,17,17,13
147,59,10,4,4,4
147,59,45,4,4,13
147,59,59,4,4,7
147,60,3,5,9,10
147,60,6,5,5,57
147,60,36,5,7,21
147,61,10,4,4,10
147,61,38,4,13,6
147,61,61,4,4,32
147,62,9,10,3,102
147,62,61,10,4,18
147,64,3,11,9,45
147,64,51,11,9,12
147,66,19,17,17,16
147,66,66,17,17,120
147,67,53,16,16,9
147,67,61,16,4,70
147,68,68,2,2,500
147,69,69,2,2,300
147,70,9,10,3,8
147,73,36,2,7,7
147,74,74,1,1,102
148,2,9,10,3,236
148,2,61,10,4,5
148,3,3,9,9,37
148,3,51,9,9,24
148,4,64,7,11,3
148,4,69,7,2,145
148,5,3,9,9,4
148,5,51,9,9,13
148,6,6,5,5,836
148,6,38,5,13,6
148,6,43,5,18,10
148,7,7,1,1,163
148,7,15,1,1,4
148,8,8,12,12,56
148,8,9,12,3,20
148,8,38,12,13,4
148,8,43,12,18,5
148,9,9,3,3,9030
148,9,16,3,4,60
148,9,38,3,13,6
148,9,43,3,18,13
148,9,61,3,4,13
148,10,61,4,4,112
148,11,9,10,3,11
148,12,38,8,13,4
148,12,43,8,18,7
148,12,61,8,4,14
148,16,43,4,18,5
148,16,61,4,4,6
148,17,3,11,9,16
148,18,9,8,3,16
148,18,38,8,13,5
148,19,19,17,17,73
148,21,43,17,18,7
148,21,53,17,16,29
148,22,6,5,5,58
148,26,26,4,4,6
148,26,45,4,4,6
148,27,27,16,16,5
148,28,33,15,15,3
148,28,43,15,18,4
148,29,69,2,2,108
148,31,43,6,18,8
148,33,33,15,15,12
148,34,43,6,18,5
148,35,6,5,5,49
148,35,64,5,11,4
148,38,16,13,4,62
148,38,38,13,13,6
148,38,43,13,18,12
148,38,48,13,13,474
148,38,61,13,4,8
148,39,39,13,13,24
148,40,40,7,7,22
148,41,41,14,14,12
148,42,42,18,18,9
148,43,38,18,13,25
148,46,43,8,18,5
148,47,47,9,9,52
148,47,49,9,11,38
148,47,51,9,9,176
148,49,3,11,9,6
148,49,38,11,13,5
148,49,51,11,9,7
148,50,46,12,8,86
148,50,50,12,12,8
148,51,51,9,9,113
148,51,61,9,4,9
148,52,9,10,3,7
148,53,43,16,18,10
148,53,53,16,16,39
148,55,55,1,1,130
148,56,38,7,13,4
148,57,9,10,3,185
148,57,57,10,10,7
148,58,19,17,17,26
148,59,45,4,4,9
148,60,6,5,5,196
148,61,10,4,4,2
148,61,61,4,4,247
148,61,61,14,4,247
148,62,9,10,3,422
148,63,63,2,2,126
148,63,68,2,2,100
148,63,69,2,2,100
148,64,3,11,9,12
148,64,35,11,5,180
148,65,17,10,11,10
148,67,61,16,4,6
148,68,68,2,2,500
148,68,69,2,2,20
148,69,6,2,5,10
148,69,69,2,2,441
148,70,2,10,10,8
148,70,9,10,3,40
148,70,70,10,10,289
148,73,61,2,4,4
149,2,9,10,3,356
149,3,3,9,9,72
149,3,51,9,9,32
149,4,64,7,11,9
149,6,6,5,5,666
149,7,7,1,1,122
149,8,9,12,3,15
149,9,43,3,18,5
149,9,61,3,4,16
149,11,9,10,3,11
149,11,52,10,10,44
149,12,16,8,4,84
149,12,61,8,4,6
149,12,68,8,2,100
149,13,13,7,7,13
149,15,15,1,1,53
149,16,61,4,4,16
149,16,63,4,2,400
149,17,3,11,9,27
149,17,38,11,13,4
149,17,43,11,18,6
149,18,9,8,3,6
149,18,16,8,4,18
149,18,18,8,8,5
149,18,43,8,18,8
149,18,61,8,4,6
149,19,19,17,17,41
149,20,43,14,18,5
149,21,21,17,17,10
149,21,27,17,16,5
149,22,6,5,5,18
149,23,43,6,18,6
149,26,26,4,4,17
149,26,61,4,4,6
149,27,27,16,16,16
149,28,28,15,15,28
149,28,33,15,15,27
149,29,29,2,2,209
149,29,43,2,18,6
149,29,69,2,2,150
149,31,43,6,18,8
149,32,63,7,2,100
149,32,68,7,2,300
149,33,28,15,15,6
149,33,33,15,15,38
149,35,6,5,5,108
149,35,64,5,11,28
149,35,68,5,2,18
149,36,69,7,2,160
149,38,38,13,13,41
149,38,61,13,4,6
149,39,39,13,13,5
149,40,4,7,7,11
149,40,40,7,7,40
149,41,41,14,14,66
149,41,43,14,18,6
149,43,38,18,13,32
149,43,43,18,18,8
149,45,61,4,4,6
149,46,9,8,3,30
149,47,47,9,9,157
149,47,49,9,11,11
149,47,51,9,9,247
149,49,3,11,9,15
149,49,51,11,9,39
149,51,51,9,9,12
149,53,21,16,17,21
149,53,53,16,16,55
149,54,16,15,4,8
149,54,54,15,15,44
149,55,55,1,1,96
149,57,9,10,3,244
149,58,19,17,17,24
149,58,58,17,17,40
149,59,45,4,4,13
149,59,61,4,4,9
149,60,6,5,5,81
149,60,36,5,7,147
149,60,38,5,13,7
149,60,40,5,7,6
149,60,68,5,2,100
149,61,43,4,18,5
149,61,61,4,4,63
149,61,61,14,4,63
149,62,9,10,3,208
149,63,6,2,5,13
149,63,63,2,2,337
149,64,3,11,9,21
149,64,4,11,7,21
149,67,16,16,4,85
149,67,61,16,4,14
149,68,12,2,8,36
149,69,56,2,7,100
149,70,2,10,10,34
149,70,16,10,4,46
149,73,36,2,7,12
150,2,9,10,3,446
150,2,61,10,4,3
150,3,3,9,9,14
150,3,51,9,9,10
150,4,64,7,11,9
150,6,6,5,5,135
150,6,43,5,18,6
150,6,61,5,4,7
150,7,55,1,1,125
150,8,9,12,3,12
150,9,9,3,3,21
150,9,38,3,13,20
150,9,43,3,18,8
150,9,57,3,10,7
150,9,61,3,4,30
150,10,61,4,4,22
150,12,38,8,13,11
150,12,61,8,4,4
150,13,43,7,18,8
150,16,38,4,13,40
150,16,61,4,4,26
150,17,3,11,9,6
150,17,4,11,7,11
150,17,17,11,11,10
150,17,38,11,13,7
150,19,19,17,17,37
150,19,27,17,16,1
150,20,38,14,13,15
150,21,21,17,17,49
150,21,53,17,16,102
150,22,6,5,5,21
150,24,38,6,13,51
150,24,44,6,13,6
150,24,61,6,4,3
150,25,38,12,13,6
150,27,19,16,17,7
150,28,28,15,15,10
150,29,63,2,2,150
150,29,69,2,2,400
150,30,34,6,6,1498
150,33,33,15,15,4
150,34,38,6,13,10
150,34,61,6,4,4
150,35,6,5,5,112
150,35,56,5,7,6
150,35,64,5,11,5
150,36,63,7,2,200
150,37,61,14,4,7
150,38,38,13,13,50
150,38,44,13,13,6
150,38,48,13,13,162
150,38,65,13,10,5
150,39,38,13,13,11
150,39,39,13,13,33
150,40,40,7,7,15
150,43,38,18,13,14
150,44,44,13,13,29
150,47,3,9,9,7
150,47,47,9,9,59
150,47,51,9,9,56
150,48,48,13,13,14
150,49,3,11,9,16
150,49,17,11,11,19
150,49,51,11,9,13
150,49,73,11,2,350
150,50,61,12,4,3
150,51,51,9,9,7
150,52,9,10,3,13
150,53,21,16,17,30
150,53,43,16,18,6
150,53,53,16,16,16
150,54,10,15,4,9
150,54,16,15,4,86
150,54,45,15,4,2
150,54,54,15,15,7
150,54,61,15,4,5
150,56,56,7,7,35
150,57,9,10,3,69
150,58,19,17,17,31
150,58,58,17,17,197
150,59,43,4,18,5
150,59,59,4,4,93
150,60,6,5,5,98
150,61,10,4,4,12
150,61,38,4,13,21
150,61,61,4,4,114
150,62,6,10,5,7
150,62,9,10,3,75
150,62,57,10,10,20
150,64,3,11,9,30
150,64,4,11,7,18
150,67,53,16,16,15
150,67,61,16,4,51
150,68,6,2,5,90
150,69,6,2,5,20
150,69,69,2,2,300
150,70,16,10,4,4
150,70,61,10,4,15
150,72,53,16,16,8
151,1,9,12,3,41
151,2,9,10,3,365
151,3,3,9,9,19
151,3,51,9,9,4
151,4,43,7,18,6
151,4,64,7,11,14
151,5,51,9,9,5
151,6,6,5,5,506
151,6,61,5,4,24
151,7,7,1,1,323
151,7,61,1,4,6
151,8,9,12,3,132
151,9,16,3,4,60
151,9,38,3,13,14
151,9,61,3,4,8
151,10,61,4,4,38
151,11,52,10,10,3
151,12,18,8,8,1200
151,12,38,8,13,5
151,12,61,8,4,26
151,14,38,18,13,13
151,14,43,18,18,7
151,16,38,4,13,33
151,17,3,11,9,21
151,17,38,11,13,5
151,19,19,17,17,104
151,20,38,14,13,11
151,21,21,17,17,11
151,21,53,17,16,66
151,22,6,5,5,18
151,22,43,5,18,4
151,24,24,6,6,22
151,24,38,6,13,45
151,24,61,6,4,8
151,26,10,4,4,12
151,26,45,4,4,9
151,28,28,15,15,43
151,33,28,15,15,7
151,33,33,15,15,5
151,34,34,6,6,1198
151,35,4,5,7,19
151,35,6,5,5,78
151,35,61,5,4,5
151,35,64,5,11,16
151,38,9,13,3,20
151,38,38,13,13,45
151,38,48,13,13,138
151,38,61,13,4,14
151,39,43,13,18,4
151,40,4,7,7,19
151,40,40,7,7,41
151,41,38,14,13,20
151,43,38,18,13,30
151,47,47,9,9,76
151,47,51,9,9,29
151,48,48,13,13,28
151,49,3,11,9,17
151,49,17,11,11,20
151,49,51,11,9,8
151,51,51,9,9,15
151,53,21,16,17,18
151,53,43,16,18,7
151,53,53,16,16,9
151,54,10,15,4,2
151,54,61,15,4,11
151,56,56,7,7,25
151,57,9,10,3,570
151,57,57,10,10,381
151,58,19,17,17,34
151,58,58,17,17,696
151,59,45,4,4,14
151,59,59,4,4,77
151,60,6,5,5,23
151,60,40,5,7,14
151,61,10,4,4,3
151,61,38,4,13,7
151,61,45,4,4,4
151,61,61,4,4,33
151,64,3,11,9,38
151,64,4,11,7,31
151,67,43,16,18,7
151,67,61,16,4,9
151,69,6,2,5,27
151,69,61,2,4,6
151,71,44,13,13,55
151,71,71,13,13,5
151,74,55,1,1,78
152,2,9,10,3,13
152,3,3,9,9,21
152,4,64,7,11,13
152,5,3,9,9,15
152,6,6,5,5,465
152,6,9,5,3,47
152,6,43,5,18,6
152,6,61,5,4,7
152,7,7,1,1,35
152,8,8,12,12,90
152,9,43,3,18,5
152,9,61,3,4,6
152,10,61,4,4,6
152,12,38,8,13,10
152,12,43,8,18,7
152,12,61,8,4,7
152,14,38,18,13,12
152,15,15,1,1,51
152,16,38,4,13,20
152,18,9,8,3,11
152,19,19,17,17,73
152,19,27,17,16,12
152,20,38,14,13,12
152,21,19,17,17,4
152,22,6,5,5,116
152,24,43,6,18,5
152,27,27,16,16,61
152,28,28,15,15,12
152,28,33,15,15,7
152,33,33,15,15,6
152,35,6,5,5,38
152,35,64,5,11,7
152,38,38,13,13,23
152,38,43,13,18,12
152,38,48,13,13,14
152,39,39,13,13,25
152,40,40,7,7,141
152,41,38,14,13,11
152,41,61,14,4,4
152,42,42,18,18,6
152,43,38,18,13,33
152,43,43,18,18,8
152,47,38,9,13,6
152,47,47,9,9,37
152,47,51,9,9,19
152,48,48,13,13,21
152,49,3,11,9,11
152,51,43,9,18,5
152,53,43,16,18,7
152,53,53,16,16,192
152,57,2,10,10,216
152,57,9,10,3,234
152,57,57,10,10,22
152,58,19,17,17,20
152,58,58,17,17,26
152,59,59,4,4,395
152,60,3,5,9,20
152,60,6,5,5,262
152,61,61,4,4,12
152,62,9,10,3,72
152,62,43,10,18,5
152,63,63,2,2,2139
152,64,3,11,9,5
152,66,19,17,17,6
152,67,43,16,18,6
152,67,61,16,4,54
152,68,12,2,8,77
152,70,61,10,4,7
152,71,9,13,3,13
153,2,2,10,10,40
153,2,9,10,3,208
153,3,3,9,9,23
153,3,38,9,13,5
153,3,51,9,9,4
153,5,38,9,13,6
153,5,51,9,9,5
153,6,6,5,5,290
153,6,35,5,5,7
153,6,38,5,13,5
153,6,43,5,18,6
153,6,61,5,4,9
153,7,7,1,1,108
153,9,15,3,1,22
153,9,16,3,4,6
153,9,38,3,13,4
153,9,43,3,18,6
153,9,61,3,4,18
153,12,38,8,13,5
153,12,61,8,4,18
153,13,40,7,7,14
153,14,14,18,18,11
153,14,38,18,13,5
153,14,43,18,18,6
153,15,15,1,1,34
153,16,38,4,13,45
153,16,43,4,18,11
153,16,61,4,4,21
153,17,3,11,9,15
153,17,43,11,18,5
153,17,51,11,9,9
153,18,9,8,3,6
153,18,43,8,18,10
153,18,61,8,4,4
153,19,19,17,17,85
153,19,27,17,16,16
153,20,43,14,18,5
153,21,27,17,16,9
153,22,6,5,5,144
153,23,23,6,6,280
153,23,61,6,4,5
153,25,43,12,18,4
153,27,27,16,16,62
153,33,33,15,15,22
153,34,34,6,6,154
153,34,43,6,18,4
153,35,6,5,5,252
153,35,56,5,7,9
153,35,64,5,11,10
153,38,38,13,13,5
153,38,43,13,18,7
153,38,44,13,13,82
153,38,48,13,13,145
153,38,61,13,4,8
153,39,21,13,17,10
153,40,40,7,7,31
153,42,42,18,18,6
153,43,43,18,18,5
153,45,61,4,4,7
153,46,9,8,3,5
153,46,38,8,13,5
153,47,47,9,9,153
153,47,51,9,9,79
153,48,48,13,13,6
153,49,3,11,9,11
153,49,43,11,18,6
153,49,51,11,9,23
153,51,47,9,9,2
153,51,51,9,9,8
153,53,53,16,16,637
153,55,55,1,1,26
153,56,56,7,7,8
153,57,9,10,3,179
153,58,19,17,17,14
153,58,58,17,17,133
153,59,59,4,4,18
153,60,6,5,5,70
153,61,38,4,13,14
153,61,61,4,4,27
153,61,61,14,4,27
153,62,9,10,3,31
153,62,38,10,13,7
153,62,61,10,4,8
153,63,6,2,5,26
153,64,3,11,9,43
153,67,21,16,17,41
153,67,53,16,16,435
153,67,61,16,4,49
153,69,6,2,5,43
153,69,56,2,7,7
153,71,9,13,3,47
153,72,21,16,17,11
153,72,53,16,16,192
153,73,6,2,5,100
153,74,74,1,1,6
154,2,2,10,10,5
154,2,9,10,3,62
154,3,3,9,9,7
154,3,51,9,9,9
154,4,64,7,11,4
154,6,6,5,5,310
154,6,9,5,3,42
154,6,61,5,4,12
154,7,7,1,1,129
154,8,8,12,12,161
154,9,9,3,3,43
154,9,16,3,4,37
154,9,38,3,13,2
154,9,43,3,18,11
154,10,61,4,4,31
154,12,12,8,8,5
154,12,16,8,4,211
154,12,38,8,13,4
154,12,61,8,4,7
154,14,43,18,18,6
154,15,15,1,1,55
154,16,16,4,4,5
154,16,38,4,13,27
154,17,3,11,9,5
154,18,9,8,3,18
154,18,18,8,8,132
154,19,19,17,17,31
154,19,27,17,16,17
154,20,38,14,13,27
154,21,53,17,16,6
154,23,43,6,18,7
154,26,26,4,4,5
154,27,27,16,16,31
154,29,9,2,3,13
154,29,43,2,18,4
154,34,34,6,6,105
154,34,38,6,13,7
154,35,6,5,5,59
154,35,9,5,3,5
154,35,36,5,7,5
154,38,38,13,13,4
154,38,43,13,18,7
154,38,44,13,13,15
154,38,61,13,4,5
154,39,39,13,13,11
154,40,40,7,7,20
154,41,38,14,13,10
154,41,43,14,18,6
154,43,38,18,13,38
154,43,43,18,18,13
154,44,9,13,3,14
154,44,43,13,18,5
154,44,71,13,13,6
154,45,10,4,4,4
154,45,16,4,4,16
154,45,26,4,4,233
154,45,45,4,4,16
154,46,9,8,3,6
154,46,61,8,4,5
154,47,47,9,9,186
154,47,51,9,9,177
154,48,48,13,13,8
154,49,3,11,9,12
154,49,51,11,9,33
154,50,9,12,3,12
154,50,38,12,13,5
154,51,51,9,9,64
154,53,21,16,17,12
154,53,53,16,16,42
154,54,10,15,4,2
154,54,16,15,4,61
154,55,55,1,1,25
154,57,9,10,3,35
154,58,19,17,17,5
154,58,58,17,17,158
154,59,45,4,4,4
154,59,59,4,4,310
154,60,36,5,7,15
154,61,38,4,13,8
154,61,61,4,4,13
154,62,9,10,3,78
154,64,3,11,9,22
154,64,6,11,5,100
154,64,36,11,7,13
154,64,51,11,9,6
154,66,66,17,17,6
154,67,53,16,16,38
154,67,61,16,4,76
154,69,36,2,7,4
154,69,63,2,2,14
154,69,69,2,2,20
154,70,9,10,3,26
154,72,27,16,16,10
154,72,53,16,16,37
154,73,6,2,5,6
154,73,36,2,7,13
154,74,55,1,1,6
154,74,74,1,1,7
155,1,9,12,3,16
155,2,2,10,10,57
155,2,9,10,3,34
155,3,3,9,9,23
155,3,51,9,9,4
155,4,64,7,11,18
155,6,6,5,5,117
155,6,41,5,14,27
155,7,7,1,1,133
155,8,9,12,3,16
155,9,9,3,3,7
155,9,16,3,4,112
155,9,38,3,13,5
155,9,43,3,18,12
155,9,61,3,4,45
155,10,61,4,4,38
155,11,57,10,10,39
155,12,12,8,8,840
155,12,16,8,4,7
155,12,38,8,13,47
155,12,43,8,18,6
155,13,9,7,3,20
155,13,43,7,18,5
155,14,43,18,18,6
155,15,15,1,1,28
155,16,38,4,13,43
155,16,61,4,4,19
155,17,3,11,9,18
155,17,43,11,18,6
155,18,38,8,13,4
155,19,19,17,17,23
155,19,27,17,16,5
155,20,38,14,13,29
155,20,43,14,18,5
155,21,27,17,16,5
155,22,6,5,5,21
155,22,9,5,3,26
155,24,38,6,13,11
155,24,43,6,18,7
155,26,26,4,4,5
155,26,45,4,4,9
155,26,61,4,4,7
155,27,27,16,16,3
155,27,72,16,16,7
155,34,43,6,18,5
155,35,6,5,5,127
155,35,9,5,3,5
155,35,36,5,7,3
155,35,56,5,7,11
155,35,64,5,11,32
155,38,38,13,13,9
155,38,43,13,18,5
155,38,48,13,13,5
155,39,39,13,13,28
155,40,40,7,7,49
155,41,2,14,10,9
155,41,15,14,1,8
155,41,38,14,13,17
155,41,43,14,18,4
155,41,61,14,4,2
155,42,42,18,18,5
155,43,14,18,18,700
155,43,38,18,13,25
155,45,26,4,4,152
155,46,43,8,18,8
155,47,43,9,18,6
155,47,47,9,9,60
155,47,51,9,9,86
155,48,38,13,13,6
155,48,48,13,13,128
155,49,3,11,9,12
155,49,51,11,9,116
155,50,9,12,3,183
155,50,38,12,13,4
155,50,43,12,18,9
155,51,51,9,9,14
155,51,61,9,4,7
155,53,53,16,16,98
155,54,16,15,4,45
155,55,61,1,4,5
155,57,9,10,3,53
155,58,19,17,17,12
155,58,58,17,17,143
155,59,45,4,4,5
155,59,59,4,4,162
155,60,6,5,5,26
155,60,36,5,7,8
155,61,10,4,4,6
155,61,43,4,18,6
155,61,61,4,4,56
155,61,61,14,4,56
155,62,9,10,3,126
155,62,61,10,4,4
155,64,3,11,9,10
155,64,36,11,7,12
155,64,51,11,9,5
155,65,9,10,3,41
155,67,21,16,17,52
155,67,27,16,16,22
155,67,53,16,16,47
155,67,61,16,4,76
155,72,21,16,17,11
155,72,27,16,16,18
155,72,53,16,16,27
155,73,36,2,7,14
155,74,15,1,1,7
155,74,74,1,1,6
156,2,2,10,10,56
156,2,9,10,3,84
156,3,3,9,9,6
156,3,51,9,9,4
156,4,43,7,18,6
156,4,64,7,11,19
156,6,6,5,5,64
156,6,43,5,18,5
156,6,61,5,4,12
156,7,7,1,1,46
156,8,43,12,18,5
156,9,9,3,3,8
156,9,15,3,1,7
156,9,38,3,13,4
156,9,43,3,18,14
156,12,12,8,8,6
156,12,38,8,13,144
156,16,38,4,13,32
156,17,3,11,9,11
156,17,17,11,11,30
156,17,51,11,9,6
156,19,19,17,17,18
